multipole,value,angle
Skew Octupole,-0.487201381443,358.6
Skew Octupole,-0.447233521252,358.8
Skew Octupole,-0.367147349658,359.0
Skew Octupole,-0.255918377525,359.2
Skew Octupole,-0.200127544453,359.4
Skew Octupole,-0.11616859487,359.6
Skew Octupole,-0.060381092351,359.8
Normal Decupole,1.10610978287,0.0
Normal Decupole,1.032281456,0.2
Normal Decupole,0.926406818109,0.4
Normal Decupole,0.957290767379,0.6
Normal Decupole,1.00711389672,0.8
Normal Decupole,1.02208416138,1.0
Normal Decupole,1.02804227698,1.2
Normal Decupole,1.07367771312,1.4
Normal Decupole,1.14175844839,1.6
Normal Decupole,1.21248367863,1.8
Normal Decupole,1.28004124493,2.0
Normal Decupole,1.3107823791,2.2
Normal Decupole,1.33655394847,2.4
Normal Decupole,1.3309493138,2.6
Normal Decupole,1.32187545684,2.8
Normal Decupole,1.29622159863,3.0
Normal Decupole,1.28590347402,3.2
Normal Decupole,1.24168681832,3.4
Normal Decupole,1.07029401296,3.6
Normal Decupole,0.227231953161,3.8
Normal Decupole,0.687946475234,4.0
Normal Decupole,1.5276976155,4.2
Normal Decupole,0.997308097055,4.4
Normal Decupole,0.698899501665,4.6
Normal Decupole,0.622047437324,4.8
Normal Decupole,0.643379746604,5.0
Normal Decupole,0.656415635248,5.2
Normal Decupole,0.601712654529,5.4
Normal Decupole,0.518704741889,5.6
Normal Decupole,0.419071188541,5.8
Normal Decupole,0.336030977832,6.0
Normal Decupole,0.22763818218,6.2
Normal Decupole,0.130955504641,6.4
Normal Decupole,0.0023316852294,6.6
Normal Decupole,-0.0757574959946,6.8
Normal Decupole,-0.100193892998,7.0
Normal Decupole,-0.111738186107,7.2
Normal Decupole,-0.0950952778183,7.4
Normal Decupole,-0.0401874502886,7.6
Normal Decupole,0.0422246155439,7.8
Normal Decupole,0.160253572335,8.0
Normal Decupole,0.263609860508,8.2
Normal Decupole,0.319820464129,8.4
Normal Decupole,0.378576759758,8.6
Normal Decupole,0.44248507222,8.8
Normal Decupole,0.472021919964,9.0
Normal Decupole,0.526928889506,9.2
Normal Decupole,0.579285399426,9.4
Normal Decupole,0.608046562425,9.6
Normal Decupole,0.638858458625,9.8
Normal Decupole,0.658395121888,10.0
Normal Decupole,0.633002472245,10.2
Normal Decupole,0.586107087945,10.4
Normal Decupole,0.517585480394,10.6
Normal Decupole,0.405034688155,10.8
Normal Decupole,0.305951853495,11.0
Normal Decupole,0.214499513741,11.2
Normal Decupole,0.148259806335,11.4
Normal Decupole,0.109219984953,11.6
Normal Decupole,0.0903901940899,11.8
Normal Decupole,0.0632971227009,12.0
Normal Decupole,0.0708091586946,12.2
Normal Decupole,0.147781418469,12.4
Normal Decupole,0.247584665397,12.6
Normal Decupole,0.364550462325,12.8
Normal Decupole,0.466794592625,13.0
Normal Decupole,0.574840651185,13.2
Normal Decupole,0.639406393687,13.4
Normal Decupole,0.672646182367,13.6
Normal Decupole,0.895529491361,13.8
Normal Decupole,1.26663997758,14.0
Normal Decupole,0.232979094665,14.2
Normal Decupole,1.01352937934,14.4
Normal Decupole,1.38086953808,14.6
Normal Decupole,1.30466800434,14.8
Normal Decupole,1.28963642052,15.0
Normal Decupole,1.29843140311,15.2
Normal Decupole,1.30428472721,15.4
Normal Decupole,1.27014081013,15.6
Normal Decupole,1.24346754686,15.8
Normal Decupole,1.23373518131,16.0
Normal Decupole,1.17589270988,16.2
Normal Decupole,1.07376339323,16.4
Normal Decupole,1.04423740793,16.6
Normal Decupole,1.02357400482,16.8
Normal Decupole,0.993392033458,17.0
Normal Decupole,0.987641888979,17.2
Normal Decupole,0.975446495064,17.4
Normal Decupole,0.959405714466,17.6
Normal Decupole,0.930391870738,17.8
Normal Decupole,0.890457994487,18.0
Normal Decupole,0.866282393186,18.2
Normal Decupole,0.840599232223,18.4
Normal Decupole,0.803585753724,18.6
Normal Decupole,0.801149605299,18.8
Normal Decupole,0.846689510385,19.0
Normal Decupole,0.890439764747,19.2
Normal Decupole,0.938612172469,19.4
Normal Decupole,1.00136737349,19.6
Normal Decupole,1.11244221055,19.8
Normal Decupole,1.2008928631,20.0
Normal Decupole,1.28164137053,20.2
Normal Decupole,1.31773553421,20.4
Normal Decupole,1.345919146,20.6
Normal Decupole,1.36098885233,20.8
Normal Decupole,1.33933819516,21.0
Normal Decupole,1.31394295377,21.2
Normal Decupole,1.28600012647,21.4
Normal Decupole,1.24804483294,21.6
Normal Decupole,1.2315485719,21.8
Normal Decupole,1.24061084009,22.0
Normal Decupole,1.22494063438,22.2
Normal Decupole,1.19456853734,22.4
Normal Decupole,1.15741063296,22.6
Normal Decupole,1.15637055182,22.8
Normal Decupole,1.18578519388,23.0
Normal Decupole,0.864527260818,23.2
Normal Decupole,1.25888615008,23.4
Normal Decupole,1.29582145248,23.6
Normal Decupole,1.35727031282,23.8
Normal Decupole,1.51443810416,24.0
Normal Decupole,1.7465125076,24.2
Normal Decupole,0.821461805083,24.4
Normal Decupole,0.222051002632,24.6
Normal Decupole,1.56197102139,24.8
Normal Decupole,1.4803237807,25.0
Normal Decupole,1.38219672009,25.2
Normal Decupole,1.36128368947,25.4
Normal Decupole,1.32082870094,25.6
Normal Decupole,1.26580807188,25.8
Normal Decupole,1.19754889235,26.0
Normal Decupole,1.14131870187,26.2
Normal Decupole,1.12229956581,26.4
Normal Decupole,1.12362901609,26.6
Normal Decupole,1.14987750632,26.8
Normal Decupole,1.20095114508,27.0
Normal Decupole,1.27229446768,27.2
Normal Decupole,1.3429520445,27.4
Normal Decupole,1.38290620788,27.6
Normal Decupole,1.41812378288,27.8
Normal Decupole,1.44352397846,28.0
Normal Decupole,1.45495432918,28.2
Normal Decupole,1.45562239653,28.4
Normal Decupole,1.45501350758,28.6
Normal Decupole,1.4397816898,28.8
Normal Decupole,1.4298470719,29.0
Normal Decupole,1.42568321351,29.2
Normal Decupole,1.41045549653,29.4
Normal Decupole,1.39740770631,29.6
Normal Decupole,1.37916424559,29.8
Normal Decupole,1.37305675563,30.0
Normal Decupole,1.35806241947,30.2
Normal Decupole,1.33936300683,30.4
Normal Decupole,1.31438788789,30.6
Normal Decupole,1.2817181019,30.8
Normal Decupole,1.22610641877,31.0
Normal Decupole,1.23034171801,31.2
Normal Decupole,1.20008198461,31.4
Normal Decupole,1.16687278391,31.6
Normal Decupole,1.1445044174,31.8
Normal Decupole,1.13328434256,32.0
Normal Decupole,1.12214657263,32.2
Normal Decupole,1.09025035434,32.4
Normal Decupole,1.0706595863,32.6
Normal Decupole,1.1018215035,32.8
Normal Decupole,1.17809284034,33.0
Normal Decupole,1.27569406877,33.2
Normal Decupole,1.3694745734,33.4
Normal Decupole,1.31612602328,33.6
Normal Decupole,0.533960450688,33.8
Normal Decupole,0.43249751044,34.0
Normal Decupole,1.9953352659,34.2
Normal Decupole,1.75864752458,34.4
Normal Decupole,1.6332508363,34.6
Normal Decupole,1.63693300358,34.8
Normal Decupole,1.67265553537,35.0
Normal Decupole,1.62639972804,35.2
Normal Decupole,1.40717109332,35.4
Normal Decupole,1.25751892046,35.6
Normal Decupole,1.29520397647,35.8
Normal Decupole,1.30479047967,36.0
Normal Decupole,1.29140270746,36.2
Normal Decupole,1.2521129863,36.4
Normal Decupole,1.22421242283,36.6
Normal Decupole,1.20339905843,36.8
Normal Decupole,1.20439601678,37.0
Normal Decupole,1.26899461598,37.2
Normal Decupole,1.32274907239,37.4
Normal Decupole,1.33864574724,37.6
Normal Decupole,1.33818213866,37.8
Normal Decupole,1.3189131895,38.0
Normal Decupole,1.34067593383,38.2
Normal Decupole,1.31630371841,38.4
Normal Decupole,1.32115991894,38.6
Normal Decupole,1.33625154851,38.8
Normal Decupole,1.34167029905,39.0
Normal Decupole,1.34475644597,39.2
Normal Decupole,1.3618557734,39.4
Normal Decupole,1.37736342242,39.6
Normal Decupole,1.36611594293,39.8
Normal Decupole,1.35972498163,40.0
Normal Decupole,1.36477837291,40.2
Normal Decupole,1.34695298588,40.4
Normal Decupole,1.33320985776,40.6
Normal Decupole,1.31345203508,40.8
Normal Decupole,1.28258730623,41.0
Normal Decupole,1.27617966788,41.2
Normal Decupole,1.23944621937,41.4
Normal Decupole,1.22070515793,41.6
Normal Decupole,1.21657429666,41.8
Normal Decupole,1.20082869264,42.0
Normal Decupole,1.20298619431,42.2
Normal Decupole,1.24335488094,42.4
Normal Decupole,1.27344859827,42.6
Normal Decupole,1.2967975277,42.8
Normal Decupole,1.32656029085,43.0
Normal Decupole,1.33536126804,43.2
Normal Decupole,1.34731190187,43.4
Normal Decupole,1.43660669074,43.6
Normal Decupole,1.73100231609,43.8
Normal Decupole,2.30324136299,44.0
Normal Decupole,-0.449515411991,44.2
Normal Decupole,0.195231483964,44.4
Normal Decupole,1.21895812062,44.6
Normal Decupole,1.39439538941,44.8
Normal Decupole,1.34782071095,45.0
Normal Decupole,1.2613603295,45.2
Normal Decupole,1.16153672871,45.4
Normal Decupole,1.05717385245,45.6
Normal Decupole,0.920796250846,45.8
Normal Decupole,0.773601714885,46.0
Normal Decupole,0.644192493214,46.2
Normal Decupole,0.563564567749,46.4
Normal Decupole,0.472011892232,46.6
Normal Decupole,0.431668879093,46.8
Normal Decupole,0.444361583975,47.0
Normal Decupole,0.485888927117,47.2
Normal Decupole,0.555936393015,47.4
Normal Decupole,0.651559133426,47.6
Normal Decupole,0.742978968937,47.8
Normal Decupole,0.833430255797,48.0
Normal Decupole,0.90655836404,48.2
Normal Decupole,0.9764696829,48.4
Normal Decupole,1.02842585884,48.6
Normal Decupole,1.06981201238,48.8
Normal Decupole,1.08967228571,49.0
Normal Decupole,1.11129832777,49.2
Normal Decupole,1.12092724298,49.4
Normal Decupole,1.09714676736,49.6
Normal Decupole,1.10240697675,49.8
Normal Decupole,1.10369115877,50.0
Normal Decupole,1.07666841249,50.2
Normal Decupole,1.03600688456,50.4
Normal Decupole,0.9806029204,50.6
Normal Decupole,0.89209547667,50.8
Normal Decupole,0.823538433747,51.0
Normal Decupole,0.759934946801,51.2
Normal Decupole,0.700897599487,51.4
Normal Decupole,0.673682789954,51.6
Normal Decupole,0.665500143421,51.8
Normal Decupole,0.701640165078,52.0
Normal Decupole,0.762443584878,52.2
Normal Decupole,0.817863046579,52.4
Normal Decupole,0.904980515056,52.6
Normal Decupole,1.01877679795,52.8
Normal Decupole,1.12222144056,53.0
Normal Decupole,1.20182421437,53.2
Normal Decupole,1.29420476778,53.4
Normal Decupole,1.41282608064,53.6
Normal Decupole,1.59131793239,53.8
Normal Decupole,1.8774933321,54.0
Normal Decupole,2.26879827456,54.2
Normal Decupole,1.22514594278,54.4
Normal Decupole,1.05968859593,54.6
Normal Decupole,2.195991087,54.8
Normal Decupole,2.12062019185,55.0
Normal Decupole,1.93376287617,55.2
Normal Decupole,1.84840176494,55.4
Normal Decupole,1.71935704999,55.6
Normal Decupole,1.5578331213,55.8
Normal Decupole,1.46270016414,56.0
Normal Decupole,1.38871657826,56.2
Normal Decupole,1.31308151498,56.4
Normal Decupole,1.24842322423,56.6
Normal Decupole,1.18488636134,56.8
Normal Decupole,1.17343987331,57.0
Normal Decupole,1.23243183001,57.2
Normal Decupole,1.3042492664,57.4
Normal Decupole,1.38986292487,57.6
Normal Decupole,1.48711598135,57.8
Normal Decupole,1.59307972108,58.0
Normal Decupole,1.67606027405,58.2
Normal Decupole,1.74446588186,58.4
Normal Decupole,1.76692169756,58.6
Normal Decupole,1.77496876112,58.8
Normal Decupole,1.79457893118,59.0
Normal Decupole,1.82488549802,59.2
Normal Decupole,1.83219969101,59.4
Normal Decupole,1.86693629091,59.6
Normal Decupole,1.91365948626,59.8
Normal Decupole,1.90114894757,60.0
Normal Decupole,1.87466258901,60.2
Normal Decupole,1.9008242032,60.4
Normal Decupole,1.88715670174,60.6
Normal Decupole,1.81768305841,60.8
Normal Decupole,1.69238000941,61.0
Normal Decupole,1.62174639643,61.2
Normal Decupole,1.6693882166,61.4
Normal Decupole,1.67026622561,61.6
Normal Decupole,1.68085180311,61.8
Normal Decupole,1.74982227404,62.0
Normal Decupole,1.87224417908,62.2
Normal Decupole,1.99526814037,62.4
Normal Decupole,2.10262447273,62.6
Normal Decupole,2.15898212318,62.8
Normal Decupole,2.21012483638,63.0
Normal Decupole,2.27297369502,63.2
Normal Decupole,2.19488726877,63.4
Normal Decupole,1.60373498304,63.6
Normal Decupole,-0.592546792454,63.8
Normal Decupole,1.6979479857,64.0
Normal Decupole,2.26694058489,64.2
Normal Decupole,1.34798608025,64.4
Normal Decupole,1.04919726815,64.6
Normal Decupole,0.97006742335,64.8
Normal Decupole,1.03386023919,65.0
Normal Decupole,1.07598956729,65.2
Normal Decupole,1.05573512673,65.4
Normal Decupole,1.01382845213,65.6
Normal Decupole,0.959088044893,65.8
Normal Decupole,0.886179714246,66.0
Normal Decupole,0.816167493996,66.2
Normal Decupole,0.751391345224,66.4
Normal Decupole,0.701089253168,66.6
Normal Decupole,0.69275850225,66.8
Normal Decupole,0.710939771051,67.0
Normal Decupole,0.76176881647,67.2
Normal Decupole,0.8466390494,67.4
Normal Decupole,0.941779241553,67.6
Normal Decupole,1.02011489869,67.8
Normal Decupole,1.10542451421,68.0
Normal Decupole,1.17398496573,68.2
Normal Decupole,1.20680527211,68.4
Normal Decupole,1.23383481048,68.6
Normal Decupole,1.25697003994,68.8
Normal Decupole,1.28119546358,69.0
Normal Decupole,1.3222826516,69.2
Normal Decupole,1.35266969172,69.4
Normal Decupole,1.37041328801,69.6
Normal Decupole,1.37505145746,69.8
Normal Decupole,1.35156509331,70.0
Normal Decupole,1.30445185283,70.2
Normal Decupole,1.26448609155,70.4
Normal Decupole,1.18508986965,70.6
Normal Decupole,1.113262781,70.8
Normal Decupole,1.0729319201,71.0
Normal Decupole,0.951432225519,71.2
Normal Decupole,0.883177297616,71.4
Normal Decupole,0.856557747576,71.6
Normal Decupole,0.871296043542,71.8
Normal Decupole,0.908093579413,72.0
Normal Decupole,1.00097061258,72.2
Normal Decupole,1.08059902089,72.4
Normal Decupole,1.17269908777,72.6
Normal Decupole,1.24440356503,72.8
Normal Decupole,1.29103868034,73.0
Normal Decupole,1.2932512317,73.2
Normal Decupole,1.3732871731,73.4
Normal Decupole,1.45556766203,73.6
Normal Decupole,1.65548794849,73.8
Normal Decupole,1.01098243555,74.0
Normal Decupole,0.446629925807,74.2
Normal Decupole,1.23984047154,74.4
Normal Decupole,1.41817130724,74.6
Normal Decupole,1.42879029477,74.8
Normal Decupole,1.3923465668,75.0
Normal Decupole,1.35462792388,75.2
Normal Decupole,1.33669663655,75.4
Normal Decupole,1.2686024103,75.6
Normal Decupole,1.22128222642,75.8
Normal Decupole,1.15123890928,76.0
Normal Decupole,1.10598078231,76.2
Normal Decupole,1.07652516184,76.4
Normal Decupole,1.02739585073,76.6
Normal Decupole,0.96118259326,76.8
Normal Decupole,0.888499538614,77.0
Normal Decupole,0.846622108441,77.2
Normal Decupole,0.809542745254,77.4
Normal Decupole,0.783971360046,77.6
Normal Decupole,0.78324785592,77.8
Normal Decupole,0.796507198647,78.0
Normal Decupole,0.816249100355,78.2
Normal Decupole,0.85262000751,78.4
Normal Decupole,0.883330495825,78.6
Normal Decupole,0.905739753138,78.8
Normal Decupole,0.94345445676,79.0
Normal Decupole,0.992973752391,79.2
Normal Decupole,1.06527232649,79.4
Normal Decupole,1.07809375545,79.6
Normal Decupole,0.924887071105,79.8
Normal Decupole,0.732976647331,80.0
Normal Decupole,0.766684410476,80.2
Normal Decupole,0.882567009331,80.4
Normal Decupole,0.927654932714,80.6
Normal Decupole,0.904659394375,80.8
Normal Decupole,0.870405124635,81.0
Normal Decupole,0.833795993838,81.2
Normal Decupole,0.801506911334,81.4
Normal Decupole,0.776316683439,81.6
Normal Decupole,0.77645956827,81.8
Normal Decupole,0.806083778813,82.0
Normal Decupole,0.875488268328,82.2
Normal Decupole,0.938771365958,82.4
Normal Decupole,0.975787067047,82.6
Normal Decupole,1.02375606549,82.8
Normal Decupole,0.915652352616,83.0
Normal Decupole,1.12392343684,83.2
Normal Decupole,1.1183645696,83.4
Normal Decupole,1.06679468317,83.6
Normal Decupole,1.13531875341,83.8
Normal Decupole,1.39713197159,84.0
Normal Decupole,1.45026444289,84.2
Normal Decupole,0.328813112939,84.4
Normal Decupole,1.10319141083,84.6
Normal Decupole,1.40653477701,84.8
Normal Decupole,1.31100679892,85.0
Normal Decupole,1.14184052968,85.2
Normal Decupole,1.04869644238,85.4
Normal Decupole,1.0475151001,85.6
Normal Decupole,1.02733779681,85.8
Normal Decupole,1.02711689018,86.0
Normal Decupole,1.04044191312,86.2
Normal Decupole,1.02938530231,86.4
Normal Decupole,1.02722236534,86.6
Normal Decupole,1.04097511209,86.8
Normal Decupole,1.0585740948,87.0
Normal Decupole,1.1090688834,87.2
Normal Decupole,1.1826016474,87.4
Normal Decupole,1.29457771021,87.6
Normal Decupole,1.40382302002,87.8
Normal Decupole,1.49816655827,88.0
Normal Decupole,1.56816525462,88.2
Normal Decupole,1.59491032525,88.4
Normal Decupole,1.60158642632,88.6
Normal Decupole,1.61359671406,88.8
Normal Decupole,1.6224690228,89.0
Normal Decupole,1.67135880771,89.2
Normal Decupole,1.73075043568,89.4
Normal Decupole,1.75461934003,89.6
Normal Decupole,1.76926120048,89.8
Normal Decupole,1.7647253466,90.0
Normal Decupole,1.70334222789,90.2
Normal Decupole,1.62866371346,90.4
Normal Decupole,1.54997209761,90.6
Normal Decupole,1.44341268128,90.8
Normal Decupole,1.33025841222,91.0
Normal Decupole,1.22121205549,91.2
Normal Decupole,1.13040362316,91.4
Normal Decupole,0.936820828905,91.6
Normal Decupole,0.994871108344,91.8
Normal Decupole,0.988601214607,92.0
Normal Decupole,1.02120640716,92.2
Normal Decupole,1.08133588173,92.4
Normal Decupole,1.14638042729,92.6
Normal Decupole,1.25280485798,92.8
Normal Decupole,1.39066044785,93.0
Normal Decupole,1.53831419858,93.2
Normal Decupole,1.70927196862,93.4
Normal Decupole,1.77421786955,93.6
Normal Decupole,0.975683559444,93.8
Normal Decupole,0.599189701522,94.0
Normal Decupole,1.219623205,94.2
Normal Decupole,1.27163951041,94.4
Normal Decupole,1.15901530949,94.6
Normal Decupole,1.0793994579,94.8
Normal Decupole,1.01172318618,95.0
Normal Decupole,0.934684172052,95.2
Normal Decupole,0.866411338717,95.4
Normal Decupole,0.785797805385,95.6
Normal Decupole,0.651908724668,95.8
Normal Decupole,0.55868807316,96.0
Normal Decupole,0.466589823532,96.2
Normal Decupole,0.388229864397,96.4
Normal Decupole,0.328711103385,96.6
Normal Decupole,0.288711841277,96.8
Normal Decupole,0.307093022402,97.0
Normal Decupole,0.388503579374,97.2
Normal Decupole,0.445228551604,97.4
Normal Decupole,0.518395424276,97.6
Normal Decupole,0.576280379841,97.8
Normal Decupole,0.663124616203,98.0
Normal Decupole,0.701750850762,98.2
Normal Decupole,0.765576755463,98.4
Normal Decupole,0.848359080976,98.6
Normal Decupole,0.927678514649,98.8
Normal Decupole,1.00736596826,99.0
Normal Decupole,1.06139092743,99.2
Normal Decupole,1.06916093983,99.4
Normal Decupole,1.10251746849,99.6
Normal Decupole,1.17032601887,99.8
Normal Decupole,1.15945235303,100.0
Normal Decupole,1.13513293794,100.2
Normal Decupole,1.07178653549,100.4
Normal Decupole,0.988512961683,100.6
Normal Decupole,0.893280847245,100.8
Normal Decupole,0.804270856022,101.0
Normal Decupole,0.705300549856,101.2
Normal Decupole,0.625040045965,101.4
Normal Decupole,0.603498304226,101.6
Normal Decupole,0.698392097936,101.8
Normal Decupole,0.790422636593,102.0
Normal Decupole,0.814866905255,102.2
Normal Decupole,0.94485699979,102.4
Normal Decupole,1.10128589645,102.6
Normal Decupole,1.12852581714,102.8
Normal Decupole,1.1292596931,103.0
Normal Decupole,1.12933509105,103.2
Normal Decupole,1.12000468318,103.4
Normal Decupole,1.22905956515,103.6
Normal Decupole,1.67883632883,103.8
Normal Decupole,2.04249150281,104.0
Normal Decupole,0.995822865476,104.2
Normal Decupole,1.59612037283,104.4
Normal Decupole,2.05116205688,104.6
Normal Decupole,2.12325517444,104.8
Normal Decupole,2.18364384495,105.0
Normal Decupole,2.22231380601,105.2
Normal Decupole,2.2095760127,105.4
Normal Decupole,2.15138635431,105.6
Normal Decupole,2.06787939904,105.8
Normal Decupole,1.96356305048,106.0
Normal Decupole,1.84360699055,106.2
Normal Decupole,1.70929961466,106.4
Normal Decupole,1.56149859189,106.6
Normal Decupole,1.48352313503,106.8
Normal Decupole,1.47045126944,107.0
Normal Decupole,1.52296169948,107.2
Normal Decupole,1.64054858252,107.4
Normal Decupole,1.73429209069,107.6
Normal Decupole,1.88737966396,107.8
Normal Decupole,2.0079255414,108.0
Normal Decupole,2.09984367375,108.2
Normal Decupole,2.15757151448,108.4
Normal Decupole,2.2405024922,108.6
Normal Decupole,2.28376327327,108.8
Normal Decupole,2.29496094107,109.0
Normal Decupole,2.27359781182,109.2
Normal Decupole,2.2248051377,109.4
Normal Decupole,2.16807116103,109.6
Normal Decupole,2.14218797741,109.8
Normal Decupole,2.12231460039,110.0
Normal Decupole,2.09135913478,110.2
Normal Decupole,2.03805571857,110.4
Normal Decupole,1.96518911675,110.6
Normal Decupole,1.87710261681,110.8
Normal Decupole,1.82551795312,111.0
Normal Decupole,1.8042148233,111.2
Normal Decupole,1.78827735373,111.4
Normal Decupole,1.80308575501,111.6
Normal Decupole,1.82401577052,111.8
